time_bucket,North,South,East,West,hour,day_of_week,target_North,target_South,target_East,target_West
3237240,7,9,9,8,11,2,8.0,7.0,8.0,0.0
3237300,10,7,2,5,11,2,6.0,6.0,9.0,4.0
3237360,4,5,13,8,11,2,7.0,7.0,10.0,11.0
3237420,8,7,2,5,11,2,4.0,9.0,6.0,5.0
3237480,9,4,7,5,11,2,5.0,6.0,4.0,7.0
3237540,6,8,9,10,11,2,8.0,6.0,9.0,9.0
3237600,9,9,5,6,11,2,7.0,10.0,5.0,9.0
3237660,7,7,8,7,11,2,9.0,7.0,6.0,4.0
3237720,10,0,11,8,11,2,7.0,4.0,12.0,9.0
3237780,6,10,7,8,11,2,10.0,8.0,7.0,7.0
3237840,5,7,9,2,11,2,8.0,7.0,3.0,5.0
3237900,6,0,9,11,11,2,4.0,5.0,10.0,9.0
3237960,7,10,6,5,11,2,9.0,10.0,0.0,5.0
3238020,5,9,5,2,11,2,6.0,7.0,6.0,7.0
3238080,5,6,9,10,11,2,8.0,2.0,8.0,6.0
3238140,8,11,2,2,11,2,9.0,10.0,5.0,4.0
3238200,8,8,0,5,11,2,9.0,7.0,0.0,8.0
3238260,6,7,11,8,11,2,5.0,3.0,8.0,8.0
3238320,5,6,5,0,11,2,11.0,8.0,7.0,5.0
3238380,4,5,4,8,11,2,7.0,8.0,0.0,7.0
3238440,3,4,11,7,11,2,4.0,6.0,10.0,8.0
3238500,5,7,4,0,11,2,5.0,7.0,4.0,6.0
3238560,5,4,5,6,11,2,6.0,5.0,5.0,7.0
3238620,6,5,10,10,11,2,6.0,2.0,8.0,8.0
3238680,8,3,6,5,11,2,10.0,7.0,4.0,3.0
3238740,6,5,6,1,11,2,10.0,7.0,5.0,5.0
3238800,7,8,10,10,11,2,7.0,3.0,11.0,10.0
3238860,11,10,6,8,11,2,6.0,7.0,7.0,5.0
3238920,8,7,3,5,11,2,6.0,10.0,7.0,3.0
3238980,8,6,9,9,11,2,0.0,4.0,7.0,8.0
3239040,8,7,8,0,11,2,8.0,10.0,8.0,2.0
3239100,6,6,9,4,11,2,6.0,5.0,0.0,5.0
3239160,7,7,10,11,11,2,5.0,5.0,9.0,8.0
3239220,4,9,6,5,11,2,7.0,7.0,4.0,5.0
3239280,5,6,4,7,11,2,6.0,9.0,7.0,1.0
3239340,8,6,9,9,11,2,5.0,5.0,9.0,10.0
3239400,7,10,5,9,11,2,9.0,10.0,6.0,5.0
3239460,9,7,6,4,11,2,7.0,6.0,8.0,8.0
3239520,7,4,12,9,11,2,3.0,0.0,9.0,9.0
3239580,10,8,7,7,11,2,5.0,8.0,9.0,1.0
3239640,8,7,3,5,11,2,4.0,9.0,6.0,6.0
3239700,4,5,10,9,11,2,9.0,6.0,7.0,12.0
3239760,9,10,0,5,11,2,8.0,9.0,7.0,3.0
3239820,6,7,6,7,11,2,6.0,5.0,1.0,9.0
3239880,8,2,8,6,11,2,6.0,7.0,11.0,10.0
3239940,9,10,5,4,11,2,7.0,8.0,6.0,6.0
3240000,9,7,0,8,12,2,8.0,5.0,0.0,3.0
3240060,5,3,8,8,12,2,7.0,5.0,11.0,8.0
3240120,11,8,7,5,12,2,6.0,7.0,5.0,0.0
3240180,7,8,0,7,12,2,7.0,8.0,4.0,5.0
3240240,4,6,10,8,12,2,5.0,5.0,9.0,9.0
3240300,5,7,4,6,12,2,10.0,9.0,6.0,1.0
3240360,6,5,5,7,12,2,8.0,5.0,7.0,0.0
3240420,6,2,8,8,12,2,5.0,2.0,10.0,11.0
3240480,10,7,4,3,12,2,8.0,7.0,4.0,5.0
3240540,10,7,5,5,12,2,8.0,11.0,4.0,3.0
3240600,7,3,11,10,12,2,8.0,5.0,8.0,8.0
3240660,6,7,7,5,12,2,6.0,9.0,2.0,5.0
3240720,6,10,7,3,12,2,5.0,8.0,6.0,5.0
3240780,0,4,7,8,12,2,4.0,6.0,8.0,8.0
3240840,8,10,8,2,12,2,9.0,5.0,4.0,4.0
3240900,6,5,0,5,12,2,6.0,5.0,5.0,5.0
3240960,5,5,9,8,12,2,1.0,0.0,8.0,8.0
3241020,7,7,4,5,12,2,7.0,8.0,1.0,4.0
3241080,6,9,7,1,12,2,7.0,6.0,1.0,0.0
3241140,5,5,9,10,12,2,6.0,7.0,9.0,9.0
3241200,9,10,6,5,12,2,7.0,4.0,3.0,5.0
3241260,7,6,8,8,12,2,6.0,6.0,6.0,6.0
3241320,3,0,9,9,12,2,5.0,5.0,10.0,9.0
3241380,5,8,9,1,12,2,10.0,9.0,6.0,4.0
3241440,4,9,6,6,12,2,6.0,8.0,7.0,1.0
3241500,9,6,7,12,12,2,4.0,3.0,7.0,9.0
3241560,8,9,7,3,12,2,8.0,7.0,5.0,6.0
3241620,6,5,1,9,12,2,7.0,7.0,6.0,4.0
3241680,6,7,11,10,12,2,7.0,6.0,10.0,9.0
3241740,7,8,6,6,12,2,7.0,8.0,7.0,5.0
3241800,8,5,0,3,12,2,7.0,6.0,6.0,5.0
3241860,7,5,11,8,12,2,7.0,5.0,9.0,9.0
3241920,6,7,5,0,12,2,7.0,8.0,0.0,3.0
3241980,7,8,4,5,12,2,8.0,7.0,6.0,5.0
3242040,5,5,9,9,12,2,5.0,6.0,10.0,10.0
3242100,10,9,6,1,12,2,5.0,5.0,5.0,6.0
3242160,8,5,7,0,12,2,4.0,5.0,7.0,3.0
3242220,5,2,10,11,12,2,6.0,0.0,10.0,6.0
3242280,8,7,4,5,12,2,7.0,7.0,6.0,0.0
3242340,8,11,4,3,12,2,7.0,6.0,1.0,1.0
3242400,8,5,8,8,12,2,5.0,6.0,8.0,10.0
3242460,6,9,2,5,12,2,9.0,9.0,4.0,5.0
3242520,5,8,6,5,12,2,8.0,8.0,5.0,4.0
3242580,4,6,8,8,12,2,1.0,3.0,10.0,6.0
3242640,9,5,4,4,12,2,7.0,8.0,7.0,1.0
3242700,6,5,5,5,12,2,6.0,8.0,0.0,3.0
3242760,1,0,8,8,12,2,3.0,4.0,8.0,9.0
3242820,7,8,1,4,12,2,2.0,7.0,4.0,0.0
3242880,7,6,1,0,12,2,5.0,8.0,8.0,7.0
3242940,6,7,9,9,12,2,4.0,5.0,9.0,8.0
3243000,7,4,3,5,12,2,8.0,7.0,5.0,6.0
3243060,6,6,6,6,12,2,9.0,6.0,7.0,6.0
3243120,5,5,10,9,12,2,4.0,4.0,8.0,9.0
3243180,10,9,6,4,12,2,6.0,8.0,5.0,7.0
3243240,6,8,7,1,12,2,7.0,8.0,6.0,3.0
3243300,4,3,7,9,12,2,4.0,6.0,9.0,7.0
3243360,8,7,5,6,12,2,9.0,9.0,2.0,5.0
3243420,7,7,6,4,12,2,6.0,6.0,8.0,9.0
3243480,7,6,10,9,12,2,7.0,7.0,9.0,8.0
3243540,7,8,7,5,12,2,9.0,9.0,4.0,5.0
3243600,7,6,6,5,13,2,8.0,9.0,3.0,4.0
3243660,7,5,9,9,13,2,5.0,6.0,9.0,8.0
3243720,7,8,0,3,13,2,8.0,7.0,8.0,8.0
3243780,8,7,6,5,13,2,7.0,5.0,6.0,6.0
3243840,5,6,10,10,13,2,5.0,9.0,8.0,8.0
3243900,5,5,5,6,13,2,9.0,10.0,8.0,7.0
3243960,4,5,7,3,13,2,5.0,7.0,0.0,7.0
3244020,6,0,10,6,13,2,7.0,7.0,9.0,9.0
3244080,7,7,6,0,13,2,9.0,10.0,3.0,6.0
3244140,7,6,1,1,13,2,6.0,8.0,7.0,6.0
3244200,5,6,8,10,13,2,3.0,4.0,10.0,10.0
3244260,9,9,4,5,13,2,8.0,6.0,5.0,2.0
3244320,8,8,5,4,13,2,9.0,6.0,3.0,4.0
3244380,1,3,10,6,13,2,6.0,5.0,8.0,9.0
3244440,7,8,7,1,13,2,9.0,9.0,5.0,6.0
3244500,6,8,0,3,13,2,5.0,6.0,4.0,6.0
3244560,3,4,8,9,13,2,1.0,4.0,10.0,9.0
3244620,2,7,4,0,13,2,7.0,6.0,4.0,5.0
3244680,5,8,8,7,13,2,9.0,8.0,4.0,6.0
3244740,4,5,9,8,13,2,6.0,7.0,9.0,9.0
3244800,8,7,5,6,13,2,7.0,8.0,0.0,2.0
3244860,9,6,7,6,13,2,8.0,5.0,8.0,6.0
3244920,4,4,8,9,13,2,3.0,6.0,9.0,9.0
3244980,6,8,5,7,13,2,8.0,7.0,5.0,3.0
3245040,7,8,6,3,13,2,8.0,5.0,6.0,5.0
3245100,4,6,9,7,13,2,6.0,7.0,8.0,9.0
3245160,9,9,2,5,13,2,9.0,9.0,3.0,7.0
3245220,6,6,8,9,13,2,7.0,9.0,7.0,8.0
3245280,7,7,9,8,13,2,4.0,4.0,8.0,7.0
3245340,9,9,4,5,13,2,9.0,8.0,5.0,7.0
3245400,8,9,3,4,13,2,8.0,8.0,8.0,5.0
3245460,5,6,9,8,13,2,3.0,5.0,9.0,8.0
3245520,8,7,8,8,13,2,7.0,8.0,7.0,4.0
3245580,7,5,6,6,13,2,8.0,7.0,7.0,8.0
3245640,5,9,8,8,13,2,8.0,4.0,10.0,8.0
3245700,9,10,8,7,13,2,8.0,9.0,5.0,4.0
3245760,5,7,0,7,13,2,7.0,6.0,5.0,7.0
3245820,7,7,9,9,13,2,0.0,5.0,9.0,9.0
3245880,9,10,3,6,13,2,7.0,7.0,8.0,4.0
3245940,6,8,7,6,13,2,8.0,7.0,5.0,6.0
3246000,3,4,10,10,13,2,3.0,2.0,8.0,11.0
3246060,8,6,5,2,13,2,9.0,9.0,8.0,4.0
3246120,9,6,3,4,13,2,4.0,7.0,6.0,6.0
3246180,6,5,8,9,13,2,5.0,4.0,11.0,9.0
3246240,9,9,5,6,13,2,6.0,5.0,7.0,4.0
3246300,5,6,4,6,13,2,8.0,5.0,5.0,6.0
3246360,1,4,10,9,13,2,7.0,6.0,9.0,8.0
3246420,7,6,4,5,13,2,9.0,8.0,2.0,1.0
3246480,9,8,4,6,13,2,8.0,7.0,0.0,1.0
3246540,6,7,9,9,13,2,1.0,6.0,9.0,9.0
3246600,7,8,0,2,13,2,4.0,7.0,3.0,7.0
3246660,8,5,8,6,13,2,6.0,7.0,6.0,4.0
3246720,3,6,9,9,13,2,4.0,5.0,7.0,9.0
3246780,8,7,5,3,13,2,7.0,8.0,0.0,1.0
3246840,8,5,6,5,13,2,6.0,6.0,6.0,6.0
3246900,6,7,8,9,13,2,5.0,8.0,8.0,9.0
3246960,9,9,3,7,13,2,9.0,9.0,7.0,2.0
3247020,7,9,7,8,13,2,7.0,9.0,7.0,5.0
3247080,4,4,8,7,13,2,3.0,8.0,9.0,9.0
3247140,9,8,5,7,13,2,6.0,9.0,5.0,6.0
3247200,8,8,8,5,14,2,9.0,8.0,5.0,6.0
3247260,3,5,9,8,14,2,7.0,6.0,9.0,9.0
3247320,7,8,7,4,14,2,7.0,6.0,5.0,6.0
3247380,8,7,7,8,14,2,6.0,6.0,7.0,4.0
3247440,8,4,10,8,14,2,1.0,0.0,10.0,10.0
3247500,8,9,5,4,14,2,7.0,5.0,0.0,6.0
3247560,7,6,5,7,14,2,8.0,5.0,6.0,5.0
3247620,0,5,9,9,14,2,7.0,5.0,7.0,9.0
3247680,7,7,8,4,14,2,9.0,9.0,5.0,0.0
3247740,8,7,5,6,14,2,8.0,9.0,5.0,5.0
3247800,3,2,8,11,14,2,8.0,6.0,10.0,7.0
3247860,9,9,8,4,14,2,8.0,9.0,4.0,6.0
3247920,4,7,6,6,14,2,5.0,7.0,5.0,6.0
3247980,5,4,11,9,14,2,1.0,6.0,8.0,8.0
3248040,6,5,7,4,14,2,7.0,8.0,1.0,6.0
3248100,8,5,5,6,14,2,5.0,6.0,9.0,6.0
3248160,7,6,9,8,14,2,4.0,4.0,8.0,9.0
3248220,9,8,2,1,14,2,8.0,7.0,2.0,6.0
3248280,8,7,0,1,14,2,7.0,7.0,5.0,4.0
3248340,1,6,9,9,14,2,2.0,6.0,7.0,10.0
3248400,4,7,3,7,14,2,7.0,9.0,3.0,5.0
3248460,6,7,6,4,14,2,7.0,5.0,6.0,0.0
3248520,4,5,7,9,14,2,5.0,5.0,10.0,9.0
3248580,7,8,0,1,14,2,7.0,9.0,5.0,0.0
3248640,6,6,6,6,14,2,8.0,5.0,6.0,5.0
3248700,5,8,8,9,14,2,5.0,0.0,10.0,7.0
3248760,9,9,7,2,14,2,8.0,8.0,7.0,6.0
3248820,7,9,7,5,14,2,6.0,9.0,0.0,6.0
3248880,3,8,9,9,14,2,6.0,7.0,8.0,10.0
3248940,6,9,5,6,14,2,7.0,7.0,7.0,1.0
3249000,9,8,5,6,14,2,7.0,8.0,2.0,5.0
3249060,7,6,9,9,14,2,6.0,5.0,12.0,9.0
3249120,7,6,5,6,14,2,10.0,6.0,6.0,1.0
3249180,6,6,7,4,14,2,7.0,6.0,7.0,0.0
3249240,1,0,10,10,14,2,7.0,5.0,12.0,10.0
3249300,7,5,0,6,14,2,9.0,8.0,8.0,8.0
3249360,8,5,6,5,14,2,7.0,5.0,3.0,8.0
3249420,7,5,7,9,14,2,10.0,6.0,10.0,10.0
3249480,9,9,5,0,14,2,7.0,7.0,7.0,4.0
3249540,8,9,5,5,14,2,7.0,9.0,7.0,2.0
3249600,8,6,10,7,14,2,4.0,5.0,10.0,10.0
3249660,8,9,4,6,14,2,8.0,9.0,6.0,6.0
3249720,5,7,5,6,14,2,8.0,9.0,0.0,5.0
3249780,1,6,8,8,14,2,7.0,4.0,8.0,11.0
3249840,7,8,1,6,14,2,7.0,7.0,6.0,7.0
3249900,5,6,9,6,14,2,7.0,4.0,3.0,8.0
3249960,4,4,8,9,14,2,6.0,0.0,8.0,8.0
3250020,8,7,2,6,14,2,6.0,10.0,6.0,5.0
3250080,7,7,5,4,14,2,8.0,9.0,5.0,5.0
3250140,2,6,7,10,14,2,4.0,4.0,7.0,9.0
3250200,7,9,3,5,14,2,7.0,9.0,0.0,0.0
3250260,7,5,6,0,14,2,7.0,6.0,8.0,6.0
3250320,5,5,10,9,14,2,2.0,3.0,9.0,10.0
3250380,7,9,5,0,14,2,9.0,9.0,3.0,7.0
3250440,8,5,6,5,14,2,8.0,7.0,4.0,8.0
3250500,5,0,10,7,14,2,7.0,6.0,9.0,11.0
3250560,8,8,7,6,14,2,9.0,8.0,0.0,6.0
3250620,6,9,0,6,14,2,10.0,10.0,6.0,6.0
3250680,6,7,8,10,14,2,6.0,6.0,9.0,8.0
3250740,7,7,7,1,14,2,6.0,6.0,5.0,8.0
3250800,7,8,2,5,15,2,7.0,5.0,6.0,6.0
3250860,6,5,12,9,15,2,3.0,6.0,9.0,12.0
3250920,10,6,6,1,15,2,6.0,9.0,6.0,4.0
3250980,7,6,7,0,15,2,8.0,8.0,5.0,0.0
3251040,7,5,12,10,15,2,0.0,5.0,11.0,12.0
3251100,9,8,8,8,15,2,8.0,6.0,4.0,8.0
3251160,7,5,3,8,15,2,8.0,5.0,3.0,8.0
3251220,10,6,10,10,15,2,7.0,5.0,9.0,8.0
3251280,7,7,7,4,15,2,10.0,7.0,8.0,5.0
3251340,7,9,7,2,15,2,6.0,9.0,6.0,6.0
3251400,4,5,10,10,15,2,5.0,8.0,10.0,10.0
3251460,8,9,6,6,15,2,7.0,7.0,7.0,9.0
3251520,8,9,0,5,15,2,7.0,5.0,7.0,2.0
3251580,7,4,8,11,15,2,8.0,1.0,10.0,8.0
3251640,7,7,6,7,15,2,7.0,6.0,2.0,7.0
3251700,7,4,3,8,15,2,4.0,6.0,3.0,8.0
3251760,6,0,8,8,15,2,4.0,5.0,8.0,9.0
3251820,6,10,6,5,15,2,8.0,9.0,0.0,7.0
3251880,8,9,5,5,15,2,8.0,8.0,6.0,8.0
3251940,4,4,7,9,15,2,7.0,6.0,10.0,10.0
3252000,7,9,0,0,15,2,7.0,10.0,4.0,7.0
3252060,7,6,8,6,15,2,8.0,5.0,4.0,0.0
3252120,2,3,9,10,15,2,6.0,7.0,9.0,9.0
3252180,9,9,3,7,15,2,10.0,8.0,5.0,3.0
3252240,8,7,4,8,15,2,6.0,6.0,2.0,10.0
3252300,7,6,9,11,15,2,4.0,5.0,10.0,8.0
3252360,9,8,0,6,15,2,8.0,9.0,5.0,5.0
3252420,10,10,6,6,15,2,10.0,6.0,7.0,5.0
3252480,6,6,9,8,15,2,4.0,8.0,10.0,13.0
3252540,6,6,5,8,15,2,6.0,11.0,8.0,5.0
3252600,7,5,6,6,15,2,4.0,6.0,4.0,6.0
3252660,3,6,9,12,15,2,7.0,7.0,9.0,8.0
3252720,6,9,6,4,15,2,10.0,5.0,1.0,7.0
3252780,8,8,5,0,15,2,9.0,6.0,5.0,0.0
3252840,0,5,11,12,15,2,0.0,8.0,12.0,11.0
3252900,8,6,4,8,15,2,11.0,5.0,4.0,5.0
3252960,8,5,3,8,15,2,7.0,5.0,5.0,5.0
3253020,7,5,9,8,15,2,4.0,6.0,8.0,11.0
3253080,10,7,8,5,15,2,7.0,8.0,6.0,5.0
3253140,6,9,6,6,15,2,11.0,8.0,5.0,5.0
3253200,5,8,10,10,15,2,5.0,5.0,11.0,10.0
3253260,7,7,7,9,15,2,8.0,8.0,6.0,5.0
3253320,7,5,7,2,15,2,9.0,5.0,4.0,1.0
3253380,8,1,10,8,15,2,5.0,4.0,8.0,8.0
3253440,7,6,2,7,15,2,8.0,7.0,3.0,3.0
3253500,4,6,3,8,15,2,8.0,7.0,6.0,6.0
3253560,4,5,8,9,15,2,7.0,0.0,11.0,8.0
3253620,8,9,0,7,15,2,8.0,12.0,8.0,3.0
3253680,8,8,6,8,15,2,8.0,9.0,8.0,6.0
3253740,7,6,10,10,15,2,4.0,2.0,10.0,10.0
3253800,7,10,4,7,15,2,10.0,7.0,4.0,5.0
3253860,8,5,4,0,15,2,9.0,7.0,5.0,5.0
3253920,6,7,9,9,15,2,6.0,3.0,10.0,8.0
3253980,10,8,5,3,15,2,9.0,9.0,1.0,0.0
3254040,6,6,2,10,15,2,8.0,10.0,6.0,6.0
3254100,4,5,10,8,15,2,8.0,5.0,8.0,8.0
3254160,8,9,5,5,15,2,8.0,5.0,10.0,3.0
3254220,10,6,7,5,15,2,6.0,5.0,6.0,3.0
3254280,4,8,10,13,15,2,6.0,4.0,8.0,10.0
3254340,6,11,8,5,15,2,8.0,8.0,5.0,6.0
3254400,4,6,4,6,16,2,7.0,8.0,4.0,9.0
3254460,7,7,9,8,16,2,4.0,10.0,11.0,8.0
3254520,10,5,1,7,16,2,10.0,9.0,1.0,7.0
3254580,9,6,5,0,16,2,10.0,7.0,4.0,6.0
3254640,0,8,12,11,16,2,6.0,4.0,8.0,10.0
3254700,11,5,4,5,16,2,10.0,8.0,7.0,5.0
3254760,7,5,5,5,16,2,7.0,6.0,5.0,5.0
3254820,4,6,8,11,16,2,2.0,5.0,7.0,10.0
3254880,7,8,6,5,16,2,10.0,9.0,7.0,7.0
3254940,11,8,5,5,16,2,12.0,7.0,0.0,7.0
3255000,5,5,11,10,16,2,5.0,4.0,12.0,12.0
3255060,8,8,6,5,16,2,9.0,7.0,6.0,6.0
3255120,9,5,4,1,16,2,5.0,5.0,6.0,5.0
3255180,5,4,8,8,16,2,5.0,9.0,9.0,8.0
3255240,8,7,3,3,16,2,7.0,9.0,0.0,7.0
3255300,8,7,6,6,16,2,11.0,9.0,9.0,2.0
3255360,7,0,11,8,16,2,1.0,6.0,8.0,11.0
3255420,8,12,8,3,16,2,3.0,6.0,7.0,4.0
3255480,8,9,8,6,16,2,4.0,6.0,8.0,7.0
3255540,4,2,10,10,16,2,5.0,0.0,8.0,10.0
3255600,10,7,4,5,16,2,10.0,7.0,7.0,0.0
3255660,9,7,5,5,16,2,9.0,6.0,6.0,4.0
3255720,6,3,10,8,16,2,7.0,6.0,8.0,11.0
3255780,9,9,1,0,16,2,6.0,9.0,7.0,11.0
3255840,8,10,6,6,16,2,9.0,8.0,6.0,5.0
3255900,8,5,8,8,16,2,7.0,8.0,9.0,8.0
3255960,8,5,10,3,16,2,7.0,7.0,4.0,5.0
3256020,6,5,6,3,16,2,8.0,9.0,5.0,0.0
3256080,6,4,8,10,16,2,7.0,5.0,8.0,10.0
3256140,8,8,5,6,16,2,6.0,8.0,1.0,5.0
3256200,7,8,4,9,16,2,11.0,7.0,5.0,7.0
3256260,4,10,11,8,16,2,0.0,2.0,8.0,9.0
3256320,10,9,1,7,16,2,8.0,8.0,5.0,7.0
3256380,10,7,4,6,16,2,8.0,8.0,5.0,9.0
3256440,6,4,8,10,16,2,6.0,2.0,10.0,9.0
3256500,10,8,7,5,16,2,6.0,9.0,3.0,4.0
3256560,7,6,5,5,16,2,8.0,8.0,7.0,0.0
3256620,2,5,7,10,16,2,5.0,5.0,9.0,9.0
3256680,10,9,7,7,16,2,7.0,8.0,3.0,5.0
3256740,12,7,0,7,16,2,10.0,5.0,3.0,5.0
3256800,5,4,12,12,16,2,7.0,8.0,9.0,9.0
3256860,9,7,6,6,16,2,8.0,7.0,1.0,5.0
3256920,5,5,6,5,16,2,6.0,11.0,8.0,4.0
3256980,5,9,9,8,16,2,7.0,4.0,12.0,9.0
3257040,7,9,0,7,16,2,6.0,7.0,8.0,5.0
3257100,11,9,9,2,16,2,8.0,7.0,6.0,4.0
3257160,1,6,8,11,16,2,4.0,9.0,7.0,8.0
3257220,3,6,7,4,16,2,10.0,8.0,3.0,6.0
3257280,4,6,8,7,16,2,8.0,7.0,6.0,7.0
3257340,5,0,8,10,16,2,7.0,7.0,9.0,11.0
3257400,10,7,7,0,16,2,8.0,11.0,5.0,8.0
3257460,9,6,6,4,16,2,7.0,6.0,7.0,8.0
3257520,7,6,8,11,16,2,4.0,5.0,11.0,10.0
3257580,6,9,7,11,16,2,6.0,11.0,6.0,8.0
3257640,9,8,6,5,16,2,6.0,6.0,7.0,5.0
3257700,7,8,9,8,16,2,5.0,3.0,9.0,12.0
3257760,7,7,4,5,16,2,8.0,7.0,8.0,0.0
3257820,8,9,5,0,16,2,8.0,6.0,8.0,4.0
3257880,7,5,8,10,16,2,0.0,5.0,8.0,10.0
3257940,6,8,1,5,16,2,7.0,8.0,0.0,7.0
3258000,11,7,5,7,17,2,10.0,8.0,6.0,6.0
3258060,0,2,8,9,17,2,0.0,7.0,9.0,7.0
3258120,8,8,5,7,17,2,9.0,11.0,0.0,6.0
3258180,8,8,5,9,17,2,6.0,9.0,7.0,5.0
3258240,6,2,10,9,17,2,3.0,0.0,10.0,9.0
3258300,6,9,3,4,17,2,7.0,11.0,8.0,8.0
3258360,8,8,7,0,17,2,7.0,8.0,6.0,8.0
3258420,5,5,9,9,17,2,8.0,5.0,7.0,10.0
3258480,7,8,3,5,17,2,8.0,5.0,6.0,5.0
3258540,10,5,3,5,17,2,9.0,5.0,9.0,8.0
3258600,7,8,9,9,17,2,3.0,4.0,8.0,11.0
3258660,8,7,1,5,17,2,7.0,7.0,2.0,6.0
3258720,6,11,8,4,17,2,6.0,7.0,4.0,4.0
3258780,7,4,12,9,17,2,5.0,5.0,10.0,7.0
3258840,6,7,8,5,17,2,8.0,8.0,5.0,3.0
3258900,8,7,6,4,17,2,9.0,10.0,5.0,3.0
3258960,4,9,7,8,17,2,7.0,4.0,9.0,10.0
3259020,10,8,3,6,17,2,8.0,8.0,6.0,9.0
3259080,8,7,6,7,17,2,7.0,5.0,8.0,9.0
3259140,7,7,9,11,17,2,6.0,3.0,8.0,12.0
3259200,8,11,5,8,17,2,9.0,8.0,7.0,4.0
3259260,7,6,7,8,17,2,8.0,6.0,4.0,4.0
3259320,4,5,11,10,17,2,7.0,4.0,8.0,10.0
3259380,6,11,6,8,17,2,9.0,5.0,0.0,4.0
3259440,6,6,7,5,17,2,7.0,4.0,5.0,5.0
3259500,5,3,9,12,17,2,8.0,7.0,10.0,10.0
3259560,8,7,8,0,17,2,7.0,8.0,1.0,6.0
3259620,8,6,8,4,17,2,7.0,8.0,6.0,6.0
3259680,0,5,8,10,17,2,5.0,5.0,11.0,8.0
3259740,7,8,0,7,17,2,8.0,9.0,2.0,6.0
3259800,10,8,6,6,17,2,10.0,8.0,5.0,0.0
3259860,0,7,9,7,17,2,5.0,6.0,8.0,9.0
3259920,9,11,0,6,17,2,8.0,8.0,10.0,4.0
3259980,6,9,7,5,17,2,8.0,8.0,6.0,9.0
3260040,3,0,10,9,17,2,5.0,1.0,8.0,9.0
3260100,7,11,8,8,17,2,9.0,4.0,6.0,6.0
3260160,7,8,6,8,17,2,4.0,7.0,4.0,0.0
3260220,8,5,7,10,17,2,6.0,0.0,11.0,9.0
3260280,8,5,6,5,17,2,11.0,10.0,6.0,6.0
3260340,9,5,9,8,17,2,8.0,7.0,5.0,6.0
3260400,3,4,8,11,17,2,3.0,5.0,9.0,8.0
3260460,7,7,2,6,17,2,8.0,7.0,4.0,0.0
3260520,6,7,4,4,17,2,9.0,6.0,5.0,7.0
3260580,5,5,10,7,17,2,6.0,5.0,11.0,10.0
3260640,8,8,5,3,17,2,9.0,8.0,5.0,6.0
3260700,9,10,5,3,17,2,5.0,8.0,6.0,6.0
3260760,7,4,9,10,17,2,5.0,9.0,9.0,13.0
3260820,8,8,6,9,17,2,8.0,7.0,5.0,3.0
3260880,7,5,8,9,17,2,6.0,10.0,8.0,6.0
3260940,6,3,8,12,17,2,4.0,7.0,12.0,10.0
3261000,9,8,7,4,17,2,8.0,7.0,8.0,7.0
3261060,8,6,4,4,17,2,5.0,7.0,6.0,4.0
3261120,7,4,8,10,17,2,6.0,1.0,10.0,8.0
3261180,9,5,0,4,17,2,9.0,8.0,3.0,4.0
3261240,7,4,5,5,17,2,5.0,9.0,5.0,5.0
3261300,8,7,10,10,17,2,6.0,3.0,11.0,9.0
3261360,7,8,1,6,17,2,9.0,7.0,0.0,4.0
3261420,7,8,6,6,17,2,7.0,8.0,8.0,0.0
3261480,5,5,11,8,17,2,5.0,1.0,8.0,10.0
3261540,8,9,2,6,17,2,9.0,7.0,5.0,5.0
3261600,10,8,5,0,18,2,6.0,5.0,7.0,9.0
3261660,5,6,8,9,18,2,6.0,6.0,10.0,8.0
3261720,8,8,10,4,18,2,6.0,8.0,8.0,6.0
3261780,8,8,6,9,18,2,5.0,8.0,3.0,6.0
3261840,5,1,8,9,18,2,8.0,5.0,9.0,8.0
3261900,9,4,6,6,18,2,6.0,4.0,6.0,3.0
3261960,4,7,4,0,18,2,9.0,5.0,6.0,7.0
3262020,6,0,11,9,18,2,7.0,5.0,8.0,10.0
3262080,11,10,6,6,18,2,6.0,8.0,9.0,3.0
3262140,8,7,5,6,18,2,4.0,7.0,3.0,0.0
3262200,3,5,9,8,18,2,4.0,6.0,8.0,10.0
3262260,8,7,4,0,18,2,9.0,7.0,5.0,6.0
3262320,9,6,5,7,18,2,10.0,6.0,7.0,5.0
3262380,6,5,11,10,18,2,0.0,0.0,8.0,9.0
3262440,9,8,5,6,18,2,9.0,9.0,7.0,2.0
3262500,5,8,6,6,18,2,5.0,7.0,5.0,3.0
3262560,5,9,9,13,18,2,7.0,4.0,11.0,8.0
3262620,8,7,5,3,18,2,8.0,7.0,0.0,4.0
3262680,6,10,8,6,18,2,4.0,7.0,6.0,6.0
3262740,4,7,12,10,18,2,4.0,7.0,10.0,8.0
3262800,8,7,8,7,18,2,7.0,8.0,5.0,7.0
3262860,5,7,6,4,18,2,8.0,8.0,7.0,4.0
3262920,6,1,10,8,18,2,7.0,2.0,7.0,8.0
3262980,9,8,3,4,18,2,8.0,9.0,1.0,5.0
3263040,5,9,5,5,18,2,8.0,8.0,7.0,4.0
3263100,6,3,11,9,18,2,3.0,7.0,7.0,11.0
3263160,9,7,0,4,18,2,9.0,8.0,6.0,6.0
3263220,7,8,8,0,18,2,10.0,6.0,7.0,6.0
3263280,5,1,8,10,18,2,4.0,8.0,7.0,13.0
3263340,9,7,5,5,18,2,5.0,7.0,1.0,4.0
